customer_id,full_name,first_purchase_date,last_purchase_date,customer_age_days,ingresos_t,margen_total,margen_t,num_ventas,num_lineas,r_t,frecuencia_t,ticket_medio,cltv,segmento_cltv,dias_sin_compra,churn_proxy,num_devoluciones,tasa_devolucion,R_score,F_score,M_score,rfm_score,segmento_rfm
144,Javier López Pérez,2020-02-11,2025-07-31,1997,9421.73,3528.92,0.3746,15,43,66.5667,0.2253,628.1153,52933.8,Alto,152,False,3,0.0698,3,4,4,11,Leales
145,Carlos Gómez Díaz,2020-01-01,2025-06-07,1984,7507.62,2955.28,0.3936,16,40,66.1333,0.2419,469.2262,47284.48,Alto,206,True,2,0.05,3,4,4,11,Leales
146,Sergio Díaz Gómez,2020-01-14,2025-09-03,2059,13089.08,5235.92,0.4,24,54,68.6333,0.3497,545.3783,125662.08,Alto,118,False,5,0.0926,3,4,4,11,Leales
147,Sergio Martínez López,2020-06-06,2025-10-02,1944,11442.27,4289.2,0.3749,21,52,64.8,0.3241,544.87,90073.2,Alto,89,False,4,0.0769,4,4,4,12,Champions
148,Ana Díaz López,2020-01-26,2025-05-19,1940,16577.85,6583.56,0.3971,30,73,64.6667,0.4639,552.595,197506.8,Alto,225,True,1,0.0137,3,4,4,11,Leales
149,Carlos Fernández Álvarez,2020-02-16,2025-11-18,2102,15023.81,5817.84,0.3872,25,63,70.0667,0.3568,600.9524,145446.0,Alto,42,False,4,0.0635,4,4,4,12,Champions
150,Sergio Martínez Sánchez,2020-01-19,2024-11-16,1763,6037.04,2415.0,0.4,16,33,58.7667,0.2723,377.315,38640.0,Alto,409,True,2,0.0606,3,4,4,11,Leales
151,María Ruiz Pérez,2020-05-23,2024-12-10,1662,6547.16,2570.96,0.3927,13,24,55.4,0.2347,503.6277,33422.48,Alto,385,True,1,0.0417,3,4,4,11,Leales
152,Lucía Álvarez Gómez,2020-01-17,2025-10-21,2104,14183.51,5625.76,0.3966,24,61,70.1333,0.3422,590.9796,135018.24,Alto,70,False,2,0.0328,4,4,4,12,Champions
153,David López García,2020-05-27,2025-05-03,1802,11571.98,4485.08,0.3876,20,53,60.0667,0.333,578.599,89701.6,Alto,241,True,3,0.0566,3,4,4,11,Leales
154,Laura Ruiz Pérez,2020-05-26,2025-05-27,1827,10051.76,4020.96,0.4,18,44,60.9,0.2956,558.4311,72377.28,Alto,217,True,3,0.0682,3,4,4,11,Leales
155,Laura Álvarez Ruiz,2020-03-08,2025-12-02,2095,10142.98,4009.48,0.3953,22,45,69.8333,0.315,461.0445,88208.56,Alto,28,False,2,0.0444,4,4,4,12,Champions
156,María García Pérez,2020-03-10,2025-12-15,2106,14788.68,5771.8,0.3903,23,58,70.2,0.3276,642.9861,132751.4,Alto,15,False,1,0.0172,4,4,4,12,Champions
157,Javier García López,2020-07-06,2025-10-02,1914,12409.16,4867.96,0.3923,22,50,63.8,0.3448,564.0527,107095.12,Alto,89,False,3,0.06,4,4,4,12,Champions
158,Ana Díaz López,2020-04-15,2025-11-18,2043,12176.73,4775.04,0.3921,24,59,68.1,0.3524,507.3638,114600.96,Alto,42,False,5,0.0847,4,4,4,12,Champions
159,Lucía Sánchez Fernández,2020-03-03,2025-06-28,1943,10347.3,4139.2,0.4,18,41,64.7667,0.2779,574.85,74505.6,Alto,185,True,2,0.0488,3,4,4,11,Leales
160,Laura López Sánchez,2020-02-24,2025-04-11,1873,7264.97,2762.2,0.3802,17,40,62.4333,0.2723,427.3512,46957.4,Alto,263,True,3,0.075,3,4,4,11,Leales
161,Lucía López López,2020-01-12,2025-08-24,2051,12098.35,4743.64,0.3921,21,54,68.3667,0.3072,576.1119,99616.44,Alto,128,False,1,0.0185,3,4,4,11,Leales
162,Marta García Martínez,2020-01-05,2025-11-22,2148,13212.64,5189.4,0.3928,24,61,71.6,0.3352,550.5267,124545.6,Alto,38,False,5,0.082,4,4,4,12,Champions
163,Ana Martínez Ruiz,2020-03-26,2025-11-25,2070,18357.35,7199.36,0.3922,31,79,69.0,0.4493,592.1726,223180.16,Alto,35,False,3,0.038,4,4,4,12,Champions
164,Alejandro López Ruiz,2020-06-11,2025-09-20,1927,12716.75,5087.0,0.4,19,51,64.2333,0.2958,669.3026,96653.0,Alto,101,False,3,0.0588,3,4,4,11,Leales
165,María Sánchez García,2020-05-16,2025-12-15,2039,13604.19,5442.0,0.4,19,55,67.9667,0.2795,716.01,103398.0,Alto,15,False,1,0.0182,4,4,4,12,Champions
166,Marta Álvarez Díaz,2020-01-19,2025-12-04,2146,13955.23,5438.48,0.3897,27,62,71.5333,0.3774,516.8604,146838.96,Alto,26,False,2,0.0323,4,4,4,12,Champions
167,Carlos Fernández Ruiz,2020-01-06,2025-01-06,1827,9676.82,3726.92,0.3851,17,39,60.9,0.2791,569.2247,63357.64,Alto,358,True,6,0.1538,3,4,4,11,Leales
168,María Martínez Martínez,2020-01-27,2025-12-23,2157,14967.63,5987.36,0.4,26,60,71.9,0.3616,575.6781,155671.36,Alto,7,False,6,0.1,4,4,4,12,Champions
169,Laura García López,2020-09-19,2025-05-22,1706,5703.26,2233.44,0.3916,12,27,56.8667,0.211,475.2717,26801.28,Alto,222,True,2,0.0741,3,4,4,11,Leales
170,Lucía Díaz Gómez,2020-12-27,2025-12-29,1828,8887.77,3555.28,0.4,12,30,60.9333,0.1969,740.6475,42663.36,Alto,1,False,1,0.0333,4,4,4,12,Champions
171,Sergio López Gómez,2020-05-30,2025-10-16,1965,16096.42,6342.92,0.3941,26,66,65.5,0.3969,619.0931,164915.92,Alto,75,False,3,0.0455,4,4,4,12,Champions
172,Alejandro Pérez Gómez,2020-12-05,2025-08-02,1701,7063.06,2681.44,0.3796,12,33,56.7,0.2116,588.5883,32177.28,Alto,150,False,2,0.0606,3,4,4,11,Leales
173,Ana Sánchez Sánchez,2021-01-21,2025-08-20,1672,12822.3,5129.24,0.4,20,48,55.7333,0.3589,641.115,102584.8,Alto,132,False,2,0.0417,3,4,4,11,Leales
174,Sergio Gómez Pérez,2020-08-15,2025-10-05,1877,10653.51,4261.68,0.4,19,47,62.5667,0.3037,560.7111,80971.92,Alto,86,False,4,0.0851,4,4,4,12,Champions
175,Marta López Álvarez,2020-04-03,2025-09-28,2004,16408.21,6323.72,0.3854,28,71,66.8,0.4192,586.0075,177064.16,Alto,93,False,0,0.0,3,4,4,11,Leales
176,David Díaz Álvarez,2020-01-13,2025-08-12,2038,11367.41,4547.24,0.4,17,42,67.9333,0.2502,668.6712,77303.08,Alto,140,False,0,0.0,3,4,4,11,Leales
177,Javier Sánchez Fernández,2020-04-05,2025-09-01,1975,14337.31,5735.24,0.4,22,60,65.8333,0.3342,651.6959,126175.28,Alto,120,False,2,0.0333,3,4,4,11,Leales
178,Lucía Sánchez Díaz,2020-02-08,2025-07-13,1982,12897.18,5159.16,0.4,18,46,66.0667,0.2725,716.51,92864.88,Alto,170,False,3,0.0652,3,4,4,11,Leales
179,Carlos Pérez Álvarez,2020-03-19,2025-11-20,2072,8843.68,3297.76,0.3729,16,43,69.0667,0.2317,552.73,52764.16,Alto,40,False,2,0.0465,4,4,4,12,Champions
180,David Díaz Martínez,2020-09-26,2025-12-21,1912,10631.23,4108.76,0.3865,21,49,63.7333,0.3295,506.249,86283.96,Alto,9,False,1,0.0204,4,4,4,12,Champions
181,Alejandro Álvarez Sánchez,2020-02-07,2025-10-14,2076,14046.99,5619.12,0.4,23,64,69.2,0.3324,610.7387,129239.76,Alto,77,False,6,0.0938,4,4,4,12,Champions
182,Marta Martínez Álvarez,2020-02-01,2025-11-22,2121,14751.84,5661.12,0.3838,24,69,70.7,0.3395,614.66,135866.88,Alto,38,False,2,0.029,4,4,4,12,Champions
183,Alejandro Pérez Pérez,2020-01-05,2025-10-18,2113,24922.0,9825.4,0.3942,33,97,70.4333,0.4685,755.2121,324238.2,Alto,73,False,5,0.0515,4,4,4,12,Champions
184,Ana Álvarez Martínez,2020-07-08,2025-05-23,1780,10255.28,4102.36,0.4,21,47,59.3333,0.3539,488.3467,86149.56,Alto,221,True,0,0.0,3,4,4,11,Leales
185,Laura Martínez Ruiz,2020-11-21,2025-07-21,1703,6222.17,2345.0,0.3769,11,27,56.7667,0.1938,565.6518,25795.0,Alto,162,False,2,0.0741,3,4,4,11,Leales
186,David López Ruiz,2020-01-19,2025-08-18,2038,9726.57,3650.84,0.3753,18,42,67.9333,0.265,540.365,65715.12,Alto,134,False,2,0.0476,3,4,4,11,Leales
187,Ana García Martínez,2020-02-08,2025-06-06,1945,15409.09,6020.0,0.3907,28,71,64.8333,0.4319,550.3246,168560.0,Alto,207,True,3,0.0423,3,4,4,11,Leales
188,María Gómez Pérez,2020-01-18,2025-12-11,2154,11362.62,4545.32,0.4,16,42,71.8,0.2228,710.1638,72725.12,Alto,19,False,4,0.0952,4,4,4,12,Champions
189,Javier Díaz Álvarez,2020-02-09,2025-11-06,2097,12680.73,4976.56,0.3925,19,50,69.9,0.2718,667.4068,94554.64,Alto,54,False,2,0.04,4,4,4,12,Champions
190,Laura Díaz Gómez,2020-01-10,2025-04-04,1911,8720.16,3488.32,0.4,18,42,63.7,0.2826,484.4533,62789.76,Alto,270,True,0,0.0,3,4,4,11,Leales
191,Laura López Díaz,2020-01-22,2025-12-02,2141,14493.63,5653.84,0.3901,28,71,71.3667,0.3923,517.6296,158307.52,Alto,28,False,1,0.0141,4,4,4,12,Champions
192,Lucía Sánchez Díaz,2020-09-09,2025-11-13,1891,14951.12,5980.72,0.4,22,54,63.0333,0.349,679.5964,131575.84,Alto,47,False,1,0.0185,4,4,4,12,Champions
193,Carlos Sánchez García,2020-01-07,2025-01-25,1845,10107.58,3947.28,0.3905,18,43,61.5,0.2927,561.5322,71051.04,Alto,339,True,4,0.093,3,4,4,11,Leales
194,Javier Sánchez Martínez,2020-05-19,2025-08-02,1901,7869.23,3147.88,0.4,17,40,63.3667,0.2683,462.8959,53513.96,Alto,150,False,3,0.075,3,4,4,11,Leales
195,María Martínez Ruiz,2020-09-21,2025-12-11,1907,15477.22,5951.24,0.3845,24,66,63.5667,0.3776,644.8842,142829.76,Alto,19,False,2,0.0303,4,4,4,12,Champions
196,Carlos Martínez Sánchez,2020-04-25,2025-10-20,2004,11846.41,4546.84,0.3838,21,48,66.8,0.3144,564.1148,95483.64,Alto,71,False,0,0.0,4,4,4,12,Champions
197,Sergio García Gómez,2020-06-21,2025-12-06,1994,9784.02,3913.88,0.4,18,42,66.4667,0.2708,543.5567,70449.84,Alto,24,False,3,0.0714,4,4,4,12,Champions
198,Ana García Martínez,2020-02-21,2025-10-06,2054,19748.36,7899.84,0.4,28,82,68.4667,0.409,705.2986,221195.52,Alto,85,False,6,0.0732,4,4,4,12,Champions
199,Lucía Sánchez Fernández,2020-05-07,2025-12-12,2045,6828.62,2683.64,0.393,17,32,68.1667,0.2494,401.6835,45621.88,Alto,18,False,0,0.0,4,4,4,12,Champions
200,Alejandro Fernández Martínez,2020-09-26,2025-09-25,1825,6330.44,2436.36,0.3849,16,32,60.8333,0.263,395.6525,38981.76,Alto,96,False,0,0.0,3,4,4,11,Leales
201,Lucía Ruiz Gómez,2020-10-01,2025-07-29,1762,12127.91,4563.48,0.3763,23,63,58.7333,0.3916,527.3004,104960.04,Alto,154,False,2,0.0317,3,4,4,11,Leales
202,Carlos Martínez Ruiz,2020-01-13,2025-10-26,2113,12723.73,5041.84,0.3963,23,64,70.4333,0.3265,553.2057,115962.32,Alto,65,False,2,0.0312,4,4,4,12,Champions
203,Lucía Pérez Gómez,2020-01-17,2025-12-01,2145,12602.83,5041.4,0.4,23,52,71.5,0.3217,547.9491,115952.2,Alto,29,False,3,0.0577,4,4,4,12,Champions
204,Alejandro Martínez Fernández,2020-07-23,2025-11-23,1949,11874.74,4750.2,0.4,17,49,64.9667,0.2617,698.5141,80753.4,Alto,37,False,3,0.0612,4,4,4,12,Champions
205,David Martínez Díaz,2020-01-15,2025-11-24,2140,9011.01,3412.56,0.3787,13,34,71.3333,0.1822,693.1546,44363.28,Alto,36,False,1,0.0294,4,4,4,12,Champions
206,Carlos Álvarez López,2020-07-03,2025-11-25,1971,7971.79,3140.92,0.394,13,32,65.7,0.1979,613.2146,40831.96,Alto,35,False,4,0.125,4,4,4,12,Champions
207,Alejandro Ruiz Álvarez,2020-03-09,2025-08-12,1982,12105.4,4746.44,0.3921,21,58,66.0667,0.3179,576.4476,99675.24,Alto,140,False,4,0.069,3,4,4,11,Leales
208,Lucía Díaz Fernández,2020-04-24,2025-06-02,1865,9538.18,3815.64,0.4,19,57,62.1667,0.3056,502.0095,72497.16,Alto,211,True,2,0.0351,3,4,4,11,Leales
209,David Díaz Díaz,2020-01-27,2025-11-19,2123,8907.09,3563.0,0.4,12,31,70.7667,0.1696,742.2575,42756.0,Alto,41,False,1,0.0323,4,4,4,12,Champions
210,David Díaz López,2020-05-08,2024-04-14,1437,13350.91,5196.64,0.3892,18,53,47.9,0.3758,741.7172,93539.52,Alto,625,True,3,0.0566,2,4,4,10,En riesgo
211,Ana Álvarez Fernández,2020-02-26,2025-09-08,2021,11265.87,4458.64,0.3958,21,51,67.3667,0.3117,536.47,93631.44,Alto,113,False,1,0.0196,3,4,4,11,Leales
212,Sergio Álvarez Martínez,2020-01-20,2025-08-05,2024,21281.51,8513.08,0.4,34,86,67.4667,0.504,625.9268,289444.72,Alto,147,False,2,0.0233,3,4,4,11,Leales
213,Lucía Fernández López,2020-03-31,2025-07-23,1940,12331.81,4837.0,0.3922,20,51,64.6667,0.3093,616.5905,96740.0,Alto,160,False,2,0.0392,3,4,4,11,Leales
214,Javier Ruiz García,2020-05-20,2025-12-22,2042,19872.08,7805.28,0.3928,29,79,68.0667,0.4261,685.2441,226353.12,Alto,8,False,6,0.0759,4,4,4,12,Champions
215,Sergio López Sánchez,2020-02-27,2025-09-30,2042,10701.88,4281.0,0.4,18,42,68.0667,0.2644,594.5489,77058.0,Alto,91,False,3,0.0714,4,4,4,12,Champions
216,Sergio Pérez López,2020-06-19,2025-09-20,1919,14085.63,5634.52,0.4,20,48,63.9667,0.3127,704.2815,112690.4,Alto,101,False,5,0.1042,3,4,4,11,Leales
217,María Pérez Pérez,2020-02-13,2025-12-02,2119,17825.97,6986.8,0.3919,27,75,70.6333,0.3823,660.2211,188643.6,Alto,28,False,2,0.0267,4,4,4,12,Champions
218,Alejandro Díaz López,2020-08-07,2025-08-28,1847,10215.36,3702.44,0.3624,18,46,61.5667,0.2924,567.52,66643.92,Alto,124,False,5,0.1087,3,4,4,11,Leales
219,María Ruiz Pérez,2020-01-25,2025-10-17,2092,9680.91,3776.6,0.3901,22,52,69.7333,0.3155,440.0414,83085.2,Alto,74,False,2,0.0385,4,4,4,12,Champions
220,Carlos Fernández Ruiz,2020-06-19,2025-02-03,1690,13090.33,5044.44,0.3854,18,57,56.3333,0.3195,727.2406,90799.92,Alto,330,True,1,0.0175,3,4,4,11,Leales
221,Javier Álvarez Ruiz,2020-04-29,2025-11-28,2039,9784.47,3914.04,0.4,19,41,67.9667,0.2795,514.9721,74366.76,Alto,32,False,3,0.0732,4,4,4,12,Champions
222,David Fernández Sánchez,2020-03-22,2025-09-13,2001,13625.99,5162.8,0.3789,24,60,66.7,0.3598,567.7496,123907.2,Alto,108,False,5,0.0833,3,4,4,11,Leales
223,Ana Álvarez García,2020-01-25,2025-12-07,2143,9251.19,3700.72,0.4,17,43,71.4333,0.238,544.1876,62912.24,Alto,23,False,1,0.0233,4,4,4,12,Champions
224,Marta Martínez Díaz,2020-01-27,2025-10-01,2074,10279.48,4112.04,0.4,19,46,69.1333,0.2748,541.0253,78128.76,Alto,90,False,1,0.0217,4,4,4,12,Champions
225,Marta López Martínez,2020-05-08,2025-11-29,2031,13562.54,5281.36,0.3894,22,58,67.7,0.325,616.4791,116189.92,Alto,31,False,5,0.0862,4,4,4,12,Champions
226,María Pérez Díaz,2020-04-10,2025-12-13,2073,15542.76,6217.52,0.4,25,64,69.1,0.3618,621.7104,155438.0,Alto,17,False,4,0.0625,4,4,4,12,Champions
227,Lucía Gómez Fernández,2020-06-02,2025-12-16,2023,12464.96,4986.2,0.4,18,48,67.4333,0.2669,692.4978,89751.6,Alto,14,False,0,0.0,4,4,4,12,Champions
228,Carlos García López,2020-01-12,2025-12-22,2171,22268.34,8907.84,0.4,30,81,72.3667,0.4146,742.278,267235.2,Alto,8,False,2,0.0247,4,4,4,12,Champions
229,Ana Martínez Sánchez,2020-04-22,2025-08-02,1928,13236.1,5246.72,0.3964,26,63,64.2667,0.4046,509.0808,136414.72,Alto,150,False,2,0.0317,3,4,4,11,Leales
230,Lucía Gómez Álvarez,2020-06-25,2025-10-07,1930,16722.34,6689.32,0.4,24,63,64.3333,0.3731,696.7642,160543.68,Alto,84,False,2,0.0317,4,4,4,12,Champions
231,David Ruiz Díaz,2020-01-27,2025-09-18,2061,16619.96,6648.32,0.4,24,62,68.7,0.3493,692.4983,159559.68,Alto,103,False,3,0.0484,3,4,4,11,Leales
232,Marta Sánchez Álvarez,2020-01-30,2025-09-13,2053,9206.74,3586.96,0.3896,21,50,68.4333,0.3069,438.4162,75326.16,Alto,108,False,5,0.1,3,4,4,11,Leales
233,María Díaz Pérez,2020-04-09,2025-09-08,1978,13549.12,5420.0,0.4,24,64,65.9333,0.364,564.5467,130080.0,Alto,113,False,1,0.0156,3,4,4,11,Leales
234,Lucía Ruiz García,2020-01-24,2025-07-07,1991,12776.09,4966.76,0.3888,22,54,66.3667,0.3315,580.7314,109268.72,Alto,176,False,2,0.037,3,4,4,11,Leales
235,Javier Gómez López,2020-01-19,2025-09-04,2055,11917.67,4575.36,0.3839,17,42,68.5,0.2482,701.0394,77781.12,Alto,117,False,4,0.0952,3,4,4,11,Leales
236,Sergio García Sánchez,2020-03-21,2025-11-11,2061,9172.11,3669.04,0.4,13,38,68.7,0.1892,705.5469,47697.52,Alto,49,False,2,0.0526,4,4,4,12,Champions
237,Lucía Martínez García,2020-02-15,2025-08-02,1995,7396.35,2862.76,0.3871,17,43,66.5,0.2556,435.0794,48666.92,Alto,150,False,1,0.0233,3,4,4,11,Leales
238,María García García,2020-01-01,2025-12-23,2183,10241.25,3856.8,0.3766,19,51,72.7667,0.2611,539.0132,73279.2,Alto,7,False,5,0.098,4,4,4,12,Champions
239,David Gómez Sánchez,2020-01-06,2025-02-22,1874,10829.84,4332.2,0.4,22,49,62.4667,0.3522,492.2655,95308.4,Alto,311,True,0,0.0,3,4,4,11,Leales
240,Laura Pérez López,2020-10-30,2025-10-25,1821,11454.91,4582.2,0.4,19,55,60.7,0.313,602.89,87061.8,Alto,66,False,2,0.0364,4,4,4,12,Champions
241,Marta Álvarez Ruiz,2020-06-22,2025-11-13,1970,14192.66,5533.44,0.3899,25,59,65.6667,0.3807,567.7064,138336.0,Alto,47,False,6,0.1017,4,4,4,12,Champions
242,Alejandro Ruiz Pérez,2020-01-27,2025-07-19,2000,8120.24,2960.4,0.3646,19,44,66.6667,0.285,427.3811,56247.6,Alto,164,False,1,0.0227,3,4,4,11,Leales
243,Carlos Álvarez Díaz,2020-06-09,2025-05-13,1799,9078.87,3535.72,0.3894,16,36,59.9667,0.2668,567.4294,56571.52,Alto,231,True,0,0.0,3,4,4,11,Leales
244,David Ruiz Álvarez,2020-05-26,2025-10-03,1956,11342.4,4297.32,0.3789,23,58,65.2,0.3528,493.1478,98838.36,Alto,88,False,3,0.0517,4,4,4,12,Champions
245,Marta García Martínez,2020-06-11,2025-11-05,1973,11603.28,4593.6,0.3959,23,50,65.7667,0.3497,504.4904,105652.8,Alto,55,False,4,0.08,4,4,4,12,Champions
246,Javier Fernández Pérez,2020-04-22,2025-10-14,2001,12480.53,4992.48,0.4,18,51,66.7,0.2699,693.3628,89864.64,Alto,77,False,2,0.0392,4,4,4,12,Champions
247,Laura Álvarez Fernández,2020-03-08,2025-02-27,1817,12259.13,4856.04,0.3961,20,59,60.5667,0.3302,612.9565,97120.8,Alto,306,True,2,0.0339,3,4,4,11,Leales
248,Marta Sánchez Fernández,2020-01-26,2025-12-28,2163,13046.49,5218.84,0.4,20,49,72.1,0.2774,652.3245,104376.8,Alto,2,False,3,0.0612,4,4,4,12,Champions
249,Carlos García Ruiz,2020-01-28,2025-05-12,1931,15903.37,6025.76,0.3789,25,72,64.3667,0.3884,636.1348,150644.0,Alto,232,True,5,0.0694,3,4,4,11,Leales
250,Laura Fernández Álvarez,2020-02-18,2025-12-02,2114,14731.34,5700.88,0.387,21,57,70.4667,0.298,701.4924,119718.48,Alto,28,False,3,0.0526,4,4,4,12,Champions
251,Carlos Fernández Díaz,2020-02-19,2025-09-10,2030,16686.8,6675.2,0.4,27,66,67.6667,0.399,618.0296,180230.4,Alto,111,False,2,0.0303,3,4,4,11,Leales
252,Lucía Pérez Álvarez,2020-03-16,2025-05-06,1877,7298.09,2727.44,0.3737,18,38,62.5667,0.2877,405.4494,49093.92,Alto,238,True,2,0.0526,3,4,4,11,Leales
253,Lucía Álvarez Martínez,2020-06-08,2025-11-06,1977,14647.03,5619.24,0.3836,23,57,65.9,0.349,636.8274,129242.52,Alto,54,False,3,0.0526,4,4,4,12,Champions
254,Carlos Fernández Martínez,2020-02-05,2025-11-20,2115,13146.24,5258.8,0.4,21,51,70.5,0.2979,626.0114,110434.8,Alto,40,False,3,0.0588,4,4,4,12,Champions
255,Carlos Fernández Díaz,2021-04-03,2025-09-08,1619,10051.9,4021.0,0.4,16,42,53.9667,0.2965,628.2438,64336.0,Alto,113,False,3,0.0714,3,4,4,11,Leales
256,Alejandro Sánchez Martínez,2020-01-23,2025-05-14,1938,11979.42,4792.12,0.4,19,53,64.6,0.2941,630.4958,91050.28,Alto,230,True,4,0.0755,3,4,4,11,Leales
257,Javier Díaz Álvarez,2020-05-30,2025-08-03,1891,6882.99,2561.4,0.3721,13,31,63.0333,0.2062,529.4608,33298.2,Alto,149,False,0,0.0,3,4,4,11,Leales
258,Javier Fernández Fernández,2021-07-19,2025-08-31,1504,9844.17,3841.88,0.3903,15,38,50.1333,0.2992,656.278,57628.2,Alto,121,False,3,0.0789,3,4,4,11,Leales
259,Sergio Martínez Pérez,2020-04-19,2025-11-15,2036,15647.78,6211.52,0.397,23,66,67.8667,0.3389,680.3383,142864.96,Alto,45,False,1,0.0152,4,4,4,12,Champions
260,Lucía Martínez Ruiz,2020-01-30,2025-12-24,2155,8602.92,3441.44,0.4,15,40,71.8333,0.2088,573.528,51621.6,Alto,6,False,1,0.025,4,4,4,12,Champions
261,Javier Pérez Fernández,2020-10-08,2025-11-28,1877,12179.97,4728.32,0.3882,22,51,62.5667,0.3516,553.635,104023.04,Alto,32,False,4,0.0784,4,4,4,12,Champions
262,Javier López Ruiz,2020-02-17,2025-09-16,2038,9371.64,3748.88,0.4,21,48,67.9333,0.3091,446.2686,78726.48,Alto,105,False,3,0.0625,3,4,4,11,Leales
263,David Gómez Álvarez,2020-03-11,2025-10-20,2049,11421.27,4424.8,0.3874,17,49,68.3,0.2489,671.8394,75221.6,Alto,71,False,3,0.0612,4,4,4,12,Champions
264,Javier Álvarez López,2020-01-21,2025-12-25,2165,14022.38,5465.32,0.3898,23,63,72.1667,0.3187,609.6687,125702.36,Alto,5,False,4,0.0635,4,4,4,12,Champions
265,Marta Pérez López,2020-03-02,2025-10-06,2044,19649.85,7572.36,0.3854,27,74,68.1333,0.3963,727.7722,204453.72,Alto,85,False,5,0.0676,4,4,4,12,Champions
266,Laura Pérez Álvarez,2020-09-16,2025-03-17,1643,9704.98,3834.2,0.3951,13,34,54.7667,0.2374,746.5369,49844.6,Alto,288,True,1,0.0294,3,4,4,11,Leales
267,Carlos García García,2020-02-02,2025-11-10,2108,16439.27,6576.04,0.4,23,55,70.2667,0.3273,714.7509,151248.92,Alto,50,False,2,0.0364,4,4,4,12,Champions
268,Lucía Ruiz Álvarez,2020-02-19,2025-12-19,2130,8677.21,3327.12,0.3834,19,43,71.0,0.2676,456.6953,63215.28,Alto,11,False,4,0.093,4,4,4,12,Champions
269,Marta García López,2020-03-13,2025-12-21,2109,13188.47,5275.76,0.4,26,64,70.3,0.3698,507.2488,137169.76,Alto,9,False,3,0.0469,4,4,4,12,Champions
270,Lucía Álvarez Pérez,2020-01-19,2025-04-16,1914,13034.21,5213.96,0.4,26,63,63.8,0.4075,501.3158,135562.96,Alto,258,True,2,0.0317,3,4,4,11,Leales
271,Ana Álvarez Gómez,2020-01-08,2025-09-25,2087,14361.02,5744.76,0.4,25,60,69.5667,0.3594,574.4408,143619.0,Alto,96,False,2,0.0333,3,4,4,11,Leales
272,Ana Sánchez Martínez,2020-07-30,2025-10-14,1902,17590.63,6940.64,0.3946,24,62,63.4,0.3785,732.9429,166575.36,Alto,77,False,6,0.0968,4,4,4,12,Champions
273,Javier Sánchez Ruiz,2020-02-09,2025-06-01,1939,9514.2,3805.92,0.4,21,40,64.6333,0.3249,453.0571,79924.32,Alto,212,True,1,0.025,3,4,4,11,Leales
274,Carlos García Sánchez,2020-07-10,2025-09-24,1902,5895.89,2358.44,0.4,12,22,63.4,0.1893,491.3242,28301.28,Alto,97,False,2,0.0909,3,4,4,11,Leales
275,David García Díaz,2020-04-16,2025-12-14,2068,10628.8,4251.8,0.4,23,53,68.9333,0.3337,462.1217,97791.4,Alto,16,False,4,0.0755,4,4,4,12,Champions
276,María Pérez Álvarez,2021-01-16,2025-01-03,1448,11077.31,4431.16,0.4,15,38,48.2667,0.3108,738.4873,66467.4,Alto,361,True,2,0.0526,3,4,4,11,Leales
277,Alejandro Díaz López,2020-01-22,2025-12-23,2162,9307.75,3627.32,0.3897,14,38,72.0667,0.1943,664.8393,50782.48,Alto,7,False,1,0.0263,4,4,4,12,Champions
278,David Pérez Álvarez,2020-11-19,2025-11-03,1810,12727.2,4947.16,0.3887,17,43,60.3333,0.2818,748.6588,84101.72,Alto,57,False,3,0.0698,4,4,4,12,Champions
279,Javier García Martínez,2020-06-19,2025-11-26,1986,12384.04,4953.92,0.4,26,63,66.2,0.3927,476.3092,128801.92,Alto,34,False,3,0.0476,4,4,4,12,Champions
280,Carlos López Fernández,2020-09-02,2025-07-29,1791,11986.72,4746.96,0.396,21,51,59.7,0.3518,570.7962,99686.16,Alto,154,False,2,0.0392,3,4,4,11,Leales
281,Ana López Martínez,2020-03-14,2025-11-27,2084,9018.7,3559.68,0.3947,19,46,69.4667,0.2735,474.6684,67633.92,Alto,33,False,2,0.0435,4,4,4,12,Champions
282,Carlos Sánchez Sánchez,2020-06-04,2025-10-09,1953,9335.31,3590.4,0.3846,20,49,65.1,0.3072,466.7655,71808.0,Alto,82,False,1,0.0204,4,4,4,12,Champions
283,Javier García Gómez,2021-01-17,2025-10-07,1724,8943.47,3577.64,0.4,18,49,57.4667,0.3132,496.8594,64397.52,Alto,84,False,2,0.0408,4,4,4,12,Champions
284,Alejandro Sánchez Díaz,2020-01-03,2025-05-27,1971,12873.96,5005.96,0.3888,24,62,65.7,0.3653,536.415,120143.04,Alto,217,True,2,0.0323,3,4,4,11,Leales
285,Sergio Ruiz Ruiz,2020-03-01,2025-08-29,2007,16175.71,6422.64,0.3971,26,63,66.9,0.3886,622.1427,166988.64,Alto,123,False,1,0.0159,3,4,4,11,Leales
286,Sergio Gómez López,2020-08-17,2024-07-05,1418,10148.59,4059.64,0.4,13,29,47.2667,0.275,780.6608,52775.32,Alto,543,True,2,0.069,2,4,4,10,En riesgo
287,Alejandro García García,2020-05-20,2025-12-26,2046,15859.79,6248.28,0.394,26,62,68.2,0.3812,609.9919,162455.28,Alto,4,False,4,0.0645,4,4,4,12,Champions
288,Lucía Gómez Pérez,2020-02-01,2025-08-20,2027,14314.9,5582.28,0.39,27,62,67.5667,0.3996,530.1815,150721.56,Alto,132,False,3,0.0484,3,4,4,11,Leales
