customer_id,ingresos_t,full_name,margen_t,frecuencia_t,ticket_medio,tasa_devolucion,cltv,pc1,pc2,cluster,cluster_label,segmento_cltv,dias_sin_compra,churn_proxy,R_score,F_score,M_score,segmento_rfm
164,12716.75,Alejandro López Ruiz,0.4,0.2958,669.3026,0.0588,96648.37,3.105366995287055,0.1603374683854485,2,VIP,Alto,101,False,3,4,4,Leales
165,13604.19,María Sánchez García,0.4,0.2795,716.01,0.0182,103373.85,2.835698683309205,-0.01556956969859,2,VIP,Alto,15,False,4,4,4,Champions
166,13955.23,Marta Álvarez Díaz,0.3897,0.3774,516.8604,0.0323,146817.41,3.037674609741693,0.041742230416194,2,VIP,Alto,26,False,4,4,4,Champions
167,9676.82,Carlos Fernández Ruiz,0.3851,0.2791,569.2247,0.1538,63340.77,2.937909787184056,0.4968930010958557,2,VIP,Alto,358,True,3,4,4,Leales
168,14967.63,María Martínez Martínez,0.4,0.3616,575.6781,0.1,155657.6,2.959023324332238,0.2920306518781438,2,VIP,Alto,7,False,4,4,4,Champions
169,5703.26,Laura García López,0.3916,0.211,475.2717,0.0741,26798.24,2.8841787072956575,0.2188585611179456,2,VIP,Alto,222,True,3,4,4,Leales
170,8887.77,Lucía Díaz Gómez,0.4,0.1969,740.6475,0.0333,42653.36,2.9065747931453245,0.0694301659764697,2,VIP,Alto,1,False,4,4,4,Champions
171,16096.42,Sergio López Gómez,0.3941,0.3969,619.0931,0.0455,164914.23,3.6340345507301137,0.144158310526684,2,VIP,Alto,75,False,4,4,4,Champions
172,7063.06,Alejandro Pérez Gómez,0.3796,0.2116,588.5883,0.0606,32167.54,3.087979095270406,0.1865106549072333,2,VIP,Alto,150,False,3,4,4,Leales
173,12822.3,Ana Sánchez Sánchez,0.4,0.3589,641.115,0.0417,102592.15,4.040551247527963,0.1821257635075461,2,VIP,Alto,132,False,3,4,4,Leales
174,10653.51,Sergio Gómez Pérez,0.4,0.3037,560.7111,0.0851,80973.1,3.1733875622971426,0.2724820411569805,2,VIP,Alto,86,False,4,4,4,Champions
175,16408.21,Marta López Álvarez,0.3854,0.4192,586.0075,0.0,177080.46,3.663107151442835,-0.0311593686063592,2,VIP,Alto,93,False,3,4,4,Leales
176,11367.41,David Díaz Álvarez,0.4,0.2502,668.6712,0.0,77284.35,2.5166933240056686,-0.1161779670794401,2,VIP,Alto,140,False,3,4,4,Leales
177,14337.31,Javier Sánchez Fernández,0.4,0.3342,651.6959,0.0333,126176.87,3.2108520622109933,0.0643857943632558,2,VIP,Alto,120,False,3,4,4,Leales
178,12897.18,Lucía Sánchez Díaz,0.4,0.2725,716.51,0.0652,92876.08,2.8062773116943647,0.1520070413028169,2,VIP,Alto,170,False,3,4,4,Leales
179,8843.68,Carlos Pérez Álvarez,0.3729,0.2317,552.73,0.0465,52774.02,2.2445857804685603,0.0487907425525775,2,VIP,Alto,40,False,4,4,4,Champions
180,10631.23,David Díaz Martínez,0.3865,0.3295,506.249,0.0204,86288.88,3.263658501532758,0.0381532671168741,2,VIP,Alto,9,False,4,4,4,Champions
181,14046.99,Alejandro Álvarez Sánchez,0.4,0.3324,610.7387,0.0938,129244.0,2.9322133046691623,0.268450876511584,2,VIP,Alto,77,False,4,4,4,Champions
182,14751.84,Marta Martínez Álvarez,0.3838,0.3395,614.66,0.029,135897.15,2.9280999742200806,0.0219977804256704,2,VIP,Alto,38,False,4,4,4,Champions
183,24922.0,Alejandro Pérez Pérez,0.3942,0.4685,755.2121,0.0515,324180.69,3.926291246888591,0.1689935351631715,2,VIP,Alto,73,False,4,4,4,Champions
184,10255.28,Ana Álvarez Martínez,0.4,0.3539,488.3467,0.0,86136.37,3.5489421609644936,-0.0251341120632674,2,VIP,Alto,221,True,3,4,4,Leales
185,6222.17,Laura Martínez Ruiz,0.3769,0.1938,565.6518,0.0741,25799.75,2.946154500883044,0.2271918128785334,2,VIP,Alto,162,False,3,4,4,Leales
186,9726.57,David López Ruiz,0.3753,0.265,540.365,0.0476,65715.36,2.4743558345248515,0.0633927425569876,2,VIP,Alto,134,False,3,4,4,Leales
187,15409.09,Ana García Martínez,0.3907,0.4319,550.3246,0.0423,168578.33,3.731450088193364,0.1296484145023642,2,VIP,Alto,207,True,3,4,4,Leales
188,11362.62,María Gómez Pérez,0.4,0.2228,710.1638,0.0952,72707.31,2.1124815952562983,0.2151336191929378,2,VIP,Alto,19,False,4,4,4,Champions
189,12680.73,Javier Díaz Álvarez,0.3925,0.2718,667.4068,0.04,94560.67,2.55713060907731,0.0393289589063,2,VIP,Alto,54,False,4,4,4,Champions
190,8720.16,Laura Díaz Gómez,0.4,0.2826,484.4533,0.0,62790.8,2.762722634834253,-0.095443891555192,2,VIP,Alto,270,True,3,4,4,Leales
191,14493.63,Laura López Díaz,0.3901,0.3923,517.6296,0.0141,158294.94,3.1579853570977985,-0.0187466838479119,2,VIP,Alto,28,False,4,4,4,Champions
192,14951.12,Lucía Sánchez Díaz,0.4,0.349,679.5964,0.0185,131561.61,3.5847033461122053,0.0483562111380038,2,VIP,Alto,47,False,4,4,4,Champions
193,10107.58,Carlos Sánchez García,0.3905,0.2927,561.5322,0.093,71050.32,2.99897099671068,0.2710815596798996,2,VIP,Alto,339,True,3,4,4,Leales
194,7869.23,Javier Sánchez Martínez,0.4,0.2683,462.8959,0.075,53514.81,2.735601940450205,0.198648477960205,2,VIP,Alto,150,False,3,4,4,Leales
195,15477.22,María Martínez Ruiz,0.3845,0.3776,644.8842,0.0303,142840.37,3.709745630228672,0.1025789245305166,2,VIP,Alto,19,False,4,4,4,Champions
196,11846.41,Carlos Martínez Sánchez,0.3838,0.3144,564.1148,0.0,95488.42,2.9725491522389804,-0.0745707707219955,2,VIP,Alto,71,False,4,4,4,Champions
197,9784.02,Sergio García Gómez,0.4,0.2708,543.5567,0.0714,70441.74,2.7027940430812585,0.1831061314115361,2,VIP,Alto,24,False,4,4,4,Champions
198,19748.36,Ana García Martínez,0.4,0.409,705.2986,0.0732,221204.38,3.5844693796185885,0.2341075354105368,2,VIP,Alto,85,False,4,4,4,Champions
199,6828.62,Lucía Sánchez Fernández,0.393,0.2494,401.6835,0.0,45624.09,2.2738430834224026,-0.1173190233549992,2,VIP,Alto,18,False,4,4,4,Champions
200,6330.44,Alejandro Fernández Martínez,0.3849,0.263,395.6525,0.0,38983.33,2.869641323789708,-0.0616112275679043,2,VIP,Alto,96,False,3,4,4,Leales
201,12127.91,Lucía Ruiz Gómez,0.3763,0.3916,527.3004,0.0317,104965.67,3.8916403232719583,0.1247135894973122,2,VIP,Alto,154,False,3,4,4,Leales
202,12723.73,Carlos Martínez Ruiz,0.3963,0.3265,553.2057,0.0312,115957.74,2.773829013324942,0.0194173027460765,2,VIP,Alto,65,False,4,4,4,Champions
203,12602.83,Lucía Pérez Gómez,0.4,0.3217,547.9491,0.0577,115953.85,2.675288155208603,0.113045471839291,2,VIP,Alto,29,False,4,4,4,Champions
204,11874.74,Alejandro Martínez Fernández,0.4,0.2617,698.5141,0.0612,80756.71,2.9060553989431215,0.1593335017380212,2,VIP,Alto,37,False,4,4,4,Champions
205,9011.01,David Martínez Díaz,0.3787,0.1822,693.1546,0.0294,44351.62,1.8621842794876036,-0.0500199762646943,2,VIP,Alto,36,False,4,4,4,Champions
206,7971.79,Carlos Álvarez López,0.394,0.1979,613.2146,0.125,40837.88,2.3412532527250463,0.3620901564109233,2,VIP,Alto,35,False,4,4,4,Champions
207,12105.4,Alejandro Ruiz Álvarez,0.3921,0.3179,576.4476,0.069,99689.43,2.988468025586865,0.1831276889066165,2,VIP,Alto,140,False,3,4,4,Leales
208,9538.18,Lucía Díaz Fernández,0.4,0.3056,502.0095,0.0351,72483.09,3.072598990824543,0.0676729561465174,2,VIP,Alto,211,True,3,4,4,Leales
209,8907.09,David Díaz Díaz,0.4,0.1696,742.2575,0.0323,42761.27,1.8600254917546817,-0.0384779702528566,2,VIP,Alto,41,False,4,4,4,Champions
210,13350.91,David Díaz López,0.3892,0.3758,741.7172,0.0566,93535.4,4.378546228778756,0.2393748365062818,2,VIP,Alto,625,True,2,4,4,En riesgo
211,11265.87,Ana Álvarez Fernández,0.3958,0.3117,536.47,0.0196,93631.63,2.8462413213049267,-0.0140276304362856,2,VIP,Alto,113,False,3,4,4,Leales
212,21281.51,Sergio Álvarez Martínez,0.4,0.504,625.9268,0.0233,289455.92,4.172676299876836,0.0830527121243905,2,VIP,Alto,147,False,3,4,4,Leales
213,12331.81,Lucía Fernández López,0.3922,0.3093,616.5905,0.0392,96737.54,3.0716374209151183,0.0780031534935593,2,VIP,Alto,160,False,3,4,4,Leales
214,19872.08,Javier Ruiz García,0.3928,0.4261,685.2441,0.0759,226391.98,3.7617268111768305,0.264602954747109,2,VIP,Alto,8,False,4,4,4,Champions
215,10701.88,Sergio López Sánchez,0.4,0.2644,594.5489,0.0714,77039.99,2.542101999817925,0.1604835108249878,2,VIP,Alto,91,False,4,4,4,Champions
216,14085.63,Sergio Pérez López,0.4,0.3127,704.2815,0.1042,112698.49,3.246656945305756,0.341690748177297,2,VIP,Alto,101,False,3,4,4,Leales
217,17825.97,María Pérez Pérez,0.3919,0.3823,660.2211,0.0267,188643.67,3.27934781146036,0.0370605456744475,2,VIP,Alto,28,False,4,4,4,Champions
218,10215.36,Alejandro Díaz López,0.3624,0.2924,567.52,0.1087,66644.62,3.151053230512835,0.359797505044185,2,VIP,Alto,124,False,3,4,4,Leales
219,9680.91,María Ruiz Pérez,0.3901,0.3155,440.0414,0.0385,83086.74,2.601329324758509,0.0390246744991081,2,VIP,Alto,74,False,4,4,4,Champions
220,13090.33,Carlos Fernández Ruiz,0.3854,0.3195,727.2406,0.0175,90802.62,3.7219765742955353,0.0484643815722916,2,VIP,Alto,330,True,3,4,4,Leales
221,9784.47,Javier Álvarez Ruiz,0.4,0.2795,514.9721,0.0732,74349.03,2.6059198234792422,0.1784990763652053,2,VIP,Alto,32,False,4,4,4,Champions
222,13625.99,David Fernández Sánchez,0.3789,0.3598,567.7496,0.0833,123902.38,3.225454264269884,0.2539322090297291,2,VIP,Alto,108,False,3,4,4,Leales
223,9251.19,Ana Álvarez García,0.4,0.238,544.1876,0.0233,62912.26,2.1076636891291756,-0.0537731404526097,2,VIP,Alto,23,False,4,4,4,Champions
224,10279.48,Marta Martínez Díaz,0.4,0.2748,541.0253,0.0217,78115.13,2.489158205866237,-0.0333203477476224,2,VIP,Alto,90,False,4,4,4,Champions
225,13562.54,Marta López Martínez,0.3894,0.325,616.4791,0.0862,116200.77,3.031845598932439,0.2551823859754409,2,VIP,Alto,31,False,4,4,4,Champions
226,15542.76,María Pérez Díaz,0.4,0.3618,621.7104,0.0625,155429.96,3.2029084831566372,0.1737064651681992,2,VIP,Alto,17,False,4,4,4,Champions
227,12464.96,Lucía Gómez Fernández,0.4,0.2669,692.4978,0.0,89737.48,2.779767929458428,-0.0859903668573425,2,VIP,Alto,14,False,4,4,4,Champions
228,22268.34,Carlos García López,0.4,0.4146,742.278,0.0247,267248.88,3.478951394362774,0.0380156901525078,2,VIP,Alto,8,False,4,4,4,Champions
229,13236.1,Ana Martínez Sánchez,0.3964,0.4046,509.0808,0.0317,136428.64,3.5929924963277045,0.0880954801283435,2,VIP,Alto,150,False,3,4,4,Leales
230,16722.34,Lucía Gómez Álvarez,0.4,0.3731,696.7642,0.0317,160552.89,3.6289846048201424,0.0934736778478762,2,VIP,Alto,84,False,4,4,4,Champions
231,16619.96,David Ruiz Díaz,0.4,0.3493,692.4983,0.0484,159531.07,3.1534410990031,0.1095916227099858,2,VIP,Alto,103,False,3,4,4,Leales
232,9206.74,Marta Sánchez Álvarez,0.3896,0.3069,438.4162,0.1,75333.68,2.5910999148182174,0.2718527489788218,2,VIP,Alto,108,False,3,4,4,Leales
233,13549.12,María Díaz Pérez,0.4,0.364,564.5467,0.0156,130070.04,3.319908182306247,0.0063178154010523,2,VIP,Alto,113,False,3,4,4,Leales
234,12776.09,Lucía Ruiz García,0.3888,0.3315,580.7314,0.037,109284.35,3.0435727864390816,0.0615270871654641,2,VIP,Alto,176,False,3,4,4,Leales
235,11917.67,Javier Gómez López,0.3839,0.2482,701.0394,0.0952,77786.07,2.47236124448864,0.240603538577789,2,VIP,Alto,117,False,3,4,4,Leales
236,9172.11,Sergio García Sánchez,0.4,0.1892,705.5469,0.0526,47687.78,2.1286380620993803,0.0623162338013072,2,VIP,Alto,49,False,4,4,4,Champions
237,7396.35,Lucía Martínez García,0.3871,0.2556,435.0794,0.0233,48665.72,2.3903702462684384,-0.0290037025925868,2,VIP,Alto,150,False,3,4,4,Leales
238,10241.25,María García García,0.3766,0.2611,539.0132,0.098,73277.87,2.146413282492218,0.2284725852629256,2,VIP,Alto,7,False,4,4,4,Champions
239,10829.84,David Gómez Sánchez,0.4,0.3522,492.2655,0.0,95305.94,3.2607763385269473,-0.0624201540232478,2,VIP,Alto,311,True,3,4,4,Leales
240,11454.91,Laura Pérez López,0.4,0.313,602.89,0.0364,87053.19,3.4412357511999265,0.1132329618778578,2,VIP,Alto,66,False,4,4,4,Champions
241,14192.66,Marta Álvarez Ruiz,0.3899,0.3807,567.7064,0.1017,138339.15,3.468875334887653,0.348442386976478,2,VIP,Alto,47,False,4,4,4,Champions
242,8120.24,Alejandro Ruiz Pérez,0.3646,0.285,427.3811,0.0227,56252.18,2.5475710528408553,-0.022498840279793,2,VIP,Alto,164,False,3,4,4,Leales
243,9078.87,Carlos Álvarez Díaz,0.3894,0.2668,567.4294,0.0,56561.86,3.078413680230148,-0.0605733516146706,2,VIP,Alto,231,True,3,4,4,Leales
244,11342.4,David Ruiz Álvarez,0.3789,0.3528,493.1478,0.0517,98856.62,3.2230071935412856,0.1421597569679516,2,VIP,Alto,88,False,4,4,4,Champions
245,11603.28,Marta García Martínez,0.3959,0.3497,504.4904,0.08,105649.62,3.193007472885731,0.2481526193541672,2,VIP,Alto,55,False,4,4,4,Champions
246,12480.53,Javier Fernández Pérez,0.4,0.2699,693.3628,0.0392,89871.45,2.797494333077647,0.0599188262508354,2,VIP,Alto,77,False,4,4,4,Champions
247,12259.13,Laura Álvarez Fernández,0.3961,0.3302,612.9565,0.0339,97112.58,3.3875108192218804,0.0786163359481212,2,VIP,Alto,306,True,3,4,4,Leales
248,13046.49,Marta Sánchez Fernández,0.4,0.2774,652.3245,0.0612,104374.74,2.4442427870080365,0.1099653492261601,2,VIP,Alto,2,False,4,4,4,Champions
249,15903.37,Carlos García Ruiz,0.3789,0.3884,636.1348,0.0694,150644.83,3.5472570740020877,0.2177750747129342,2,VIP,Alto,232,True,3,4,4,Leales
250,14731.34,Laura Fernández Álvarez,0.387,0.298,701.4924,0.0526,119716.34,2.738840965708362,0.0991261603227867,2,VIP,Alto,28,False,4,4,4,Champions
251,16686.8,Carlos Fernández Díaz,0.4,0.399,618.0296,0.0303,180210.85,3.4847266199288907,0.0666889885056052,2,VIP,Alto,111,False,3,4,4,Leales
252,7298.09,Lucía Pérez Álvarez,0.3737,0.2877,405.4494,0.0526,49092.53,2.7788304185472996,0.1125403182512631,2,VIP,Alto,238,True,3,4,4,Leales
253,14647.03,Lucía Álvarez Martínez,0.3836,0.349,636.8274,0.0526,129222.76,3.3297585792373496,0.1512285415020991,2,VIP,Alto,54,False,4,4,4,Champions
254,13146.24,Carlos Fernández Martínez,0.4,0.2979,626.0114,0.0588,110438.67,2.65569303064345,0.1168724722833983,2,VIP,Alto,40,False,4,4,4,Champions
255,10051.9,Carlos Fernández Díaz,0.4,0.2965,628.2438,0.0714,64336.69,3.8249021721391654,0.2876010449353574,2,VIP,Alto,113,False,3,4,4,Leales
256,11979.42,Alejandro Sánchez Martínez,0.4,0.2941,630.4958,0.0755,91038.13,2.9311696485787695,0.1995320932633756,2,VIP,Alto,230,True,3,4,4,Leales
257,6882.99,Javier Díaz Álvarez,0.3721,0.2062,529.4608,0.0,33288.6,2.4859336329938673,-0.1014398313328008,2,VIP,Alto,149,False,3,4,4,Leales
258,9844.17,Javier Fernández Fernández,0.3903,0.2992,656.278,0.0789,57632.25,4.142505392291063,0.3480037826989726,2,VIP,Alto,121,False,3,4,4,Leales
259,15647.78,Sergio Martínez Pérez,0.397,0.3389,680.3383,0.0152,142880.03,3.1847841460188833,-0.005738113559971,2,VIP,Alto,45,False,4,4,4,Champions
260,8602.92,Lucía Martínez Ruiz,0.4,0.2088,573.528,0.025,51613.37,1.9145581425282223,-0.0603296068271206,2,VIP,Alto,6,False,4,4,4,Champions
261,12179.97,Javier Pérez Fernández,0.3882,0.3516,553.635,0.0784,104014.5,3.5005036580156847,0.2738698404393886,2,VIP,Alto,32,False,4,4,4,Champions
262,9371.64,Javier López Ruiz,0.4,0.3091,446.2686,0.0625,78714.96,2.6680829062061258,0.1369071361988478,2,VIP,Alto,105,False,3,4,4,Leales
263,11421.27,David Gómez Álvarez,0.3874,0.2489,671.8394,0.0612,75217.62,2.5121884433237023,0.1199366976051941,2,VIP,Alto,71,False,4,4,4,Champions
264,14022.38,Javier Álvarez López,0.3898,0.3187,609.6687,0.0635,125713.66,2.68647689002701,0.1348318131408863,2,VIP,Alto,5,False,4,4,4,Champions
265,19649.85,Marta Pérez López,0.3854,0.3963,727.7722,0.0676,204481.7,3.5421459155432733,0.210909571759145,2,VIP,Alto,85,False,4,4,4,Champions
266,9704.98,Laura Pérez Álvarez,0.3951,0.2374,746.5369,0.0294,49853.88,3.438733580363856,0.0832273219444827,2,VIP,Alto,288,True,3,4,4,Leales
267,16439.27,Carlos García García,0.4,0.3273,714.7509,0.0364,151230.05,2.955378004142763,0.0507006705325766,2,VIP,Alto,50,False,4,4,4,Champions
268,8677.21,Lucía Ruiz Álvarez,0.3834,0.2676,456.6953,0.093,63208.67,2.227957001773364,0.2216871122645368,2,VIP,Alto,11,False,4,4,4,Champions
269,13188.47,Marta García López,0.4,0.3698,507.2488,0.0469,137143.95,3.064147187076278,0.1043023750740598,2,VIP,Alto,9,False,4,4,4,Champions
270,13034.21,Lucía Álvarez Pérez,0.4,0.4075,501.3158,0.0317,135547.96,3.552833224377226,0.0772025097761157,2,VIP,Alto,258,True,3,4,4,Leales
271,14361.02,Ana Álvarez Gómez,0.4,0.3594,574.4408,0.0333,143623.25,3.058315767500268,0.0457843338876975,2,VIP,Alto,96,False,3,4,4,Leales
272,17590.63,Ana Sánchez Martínez,0.3946,0.3785,732.9429,0.0968,166568.78,3.7401913964979383,0.3500465568905015,2,VIP,Alto,77,False,4,4,4,Champions
273,9514.2,Javier Sánchez Ruiz,0.4,0.3249,453.0571,0.025,79916.84,2.952889846127109,0.0145875037237891,2,VIP,Alto,212,True,3,4,4,Leales
274,5895.89,Carlos García Sánchez,0.4,0.1893,491.3242,0.0909,28304.09,2.313532498902247,0.2349725952934382,2,VIP,Alto,97,False,3,4,4,Leales
275,10628.8,David García Díaz,0.4,0.3337,462.1217,0.0755,97797.89,2.8419428677340832,0.2022024069698926,2,VIP,Alto,16,False,4,4,4,Champions
276,11077.31,María Pérez Álvarez,0.4,0.3108,738.4873,0.0526,66469.58,4.239863624640897,0.2380135863493324,2,VIP,Alto,361,True,3,4,4,Leales
277,9307.75,Alejandro Díaz López,0.3897,0.1943,664.8393,0.0263,50790.51,1.8809209205333428,-0.0597984902455555,2,VIP,Alto,7,False,4,4,4,Champions
278,12727.2,David Pérez Álvarez,0.3887,0.2818,748.6588,0.0698,84109.58,3.410590226609986,0.2374877746531969,2,VIP,Alto,57,False,4,4,4,Champions
279,12384.04,Javier García Martínez,0.4,0.3927,476.3092,0.0476,128777.87,3.432337968587783,0.1426035435043949,2,VIP,Alto,34,False,4,4,4,Champions
280,11986.72,Carlos López Fernández,0.396,0.3518,570.7962,0.0392,99693.24,3.641633593186166,0.1327270240225522,2,VIP,Alto,154,False,3,4,4,Leales
281,9018.7,Ana López Martínez,0.3947,0.2735,474.6684,0.0435,67630.88,2.410191586611272,0.0491615778257884,2,VIP,Alto,33,False,4,4,4,Champions
282,9335.31,Carlos Sánchez Sánchez,0.3846,0.3072,466.7655,0.0204,71802.61,2.9217481752856664,0.0052450856714722,2,VIP,Alto,82,False,4,4,4,Champions
283,8943.47,Javier García Gómez,0.4,0.3132,496.8594,0.0408,64387.87,3.546965498500953,0.1471934743884436,2,VIP,Alto,84,False,4,4,4,Champions
284,12873.96,Alejandro Sánchez Díaz,0.3888,0.3653,536.415,0.0323,120130.55,3.2314352144239566,0.0552931828868089,2,VIP,Alto,217,True,3,4,4,Leales
285,16175.71,Sergio Ruiz Ruiz,0.3971,0.3886,622.1427,0.0159,166990.65,3.4664082171553083,0.0123181314047986,2,VIP,Alto,123,False,3,4,4,Leales
286,10148.59,Sergio Gómez López,0.4,0.275,780.6608,0.069,52765.94,4.042893563422752,0.2730243390295835,2,VIP,Alto,543,True,2,4,4,En riesgo
287,15859.79,Alejandro García García,0.394,0.3812,609.9919,0.0645,162454.19,3.391198234784261,0.1979462805843967,2,VIP,Alto,4,False,4,4,4,Champions
288,14314.9,Lucía Gómez Pérez,0.39,0.3996,530.1815,0.0484,150733.96,3.3810479206760906,0.1280096780170815,2,VIP,Alto,132,False,3,4,4,Leales
289,16354.96,Ana Gómez Álvarez,0.3971,0.3911,605.7393,0.0492,175345.98,3.4003523214150717,0.1377827760062384,2,VIP,Alto,8,False,4,4,4,Champions
290,12946.42,Sergio Martínez López,0.4,0.3287,562.8878,0.0167,119096.99,2.831541223763852,-0.0309741527236669,2,VIP,Alto,73,False,4,4,4,Champions
291,14083.3,María García García,0.3728,0.3528,586.8042,0.0339,126017.38,3.186482324792807,0.0679523540251551,2,VIP,Alto,22,False,4,4,4,Champions
292,11600.87,Javier Martínez Díaz,0.3876,0.3347,610.5721,0.0444,85432.61,3.868491735243523,0.1859385235429003,2,VIP,Alto,46,False,4,4,4,Champions
293,15719.81,Ana Pérez Martínez,0.4,0.4161,542.0624,0.0,182363.44,3.4556985075934357,-0.0480926432220598,2,VIP,Alto,35,False,4,4,4,Champions
294,12232.02,Lucía Fernández Martínez,0.4,0.2798,643.7905,0.0682,92955.62,2.751689506678088,0.1677425639914761,2,VIP,Alto,29,False,4,4,4,Champions
295,17630.54,María López Álvarez,0.3919,0.4674,629.6621,0.0725,193444.51,4.442557249592673,0.3212766410634386,2,VIP,Alto,32,False,4,4,4,Champions
296,15984.98,Carlos Ruiz Martínez,0.385,0.3235,694.9991,0.0286,141552.23,2.88176699927874,0.0173280404430557,2,VIP,Alto,13,False,4,4,4,Champions
297,8412.47,Marta Pérez Fernández,0.3886,0.1867,647.1131,0.0312,42499.87,2.0210958391621374,-0.0235912947950745,2,VIP,Alto,2,False,4,4,4,Champions
298,6882.0,María Díaz García,0.3791,0.2653,404.8235,0.0263,44344.33,2.6742315702164308,0.0189719658411833,2,VIP,Alto,46,False,4,4,4,Champions
299,9317.18,Alejandro García Gómez,0.4,0.3066,517.6211,0.05,67074.08,3.2832245557512496,0.1406209228125048,2,VIP,Alto,299,True,3,4,4,Leales
300,13240.16,María Gómez Fernández,0.4,0.2966,630.4838,0.0179,111213.53,2.6694107157704505,-0.0344530843250438,2,VIP,Alto,3,False,4,4,4,Champions
301,20255.17,Carlos Martínez López,0.3953,0.3824,750.1915,0.0533,216164.96,3.3227996691361703,0.135887571373684,2,VIP,Alto,67,False,4,4,4,Champions
302,12766.1,Laura Fernández García,0.4,0.2966,671.9,0.0227,97033.51,3.016473786552257,0.0035365043412102,2,VIP,Alto,265,True,3,4,4,Leales
303,10629.76,Marta Sánchez Pérez,0.382,0.279,559.4611,0.0816,77150.39,2.648272570009864,0.2129855741198515,2,VIP,Alto,20,False,4,4,4,Champions
304,15198.85,David Fernández Gómez,0.4,0.3886,633.2854,0.0462,145924.4,3.84780219334521,0.1736729466752626,2,VIP,Alto,63,False,4,4,4,Champions
305,13492.77,Ana García Sánchez,0.4,0.2923,674.6385,0.06,107958.64,2.8038162189014297,0.1354510408483926,2,VIP,Alto,58,False,4,4,4,Champions
306,19816.97,Carlos Pérez Álvarez,0.3903,0.3857,707.7489,0.0845,216581.85,3.208160511960271,0.2454297326548909,2,VIP,Alto,12,False,4,4,4,Champions
307,8816.89,Lucía Gómez Pérez,0.4,0.3343,440.8445,0.0208,70543.13,3.250126823572987,0.0229918994891955,2,VIP,Alto,331,True,3,4,4,Leales
308,8902.11,María Díaz Sánchez,0.4,0.3512,423.91,0.0238,74783.99,3.54223810761813,0.0809475448409776,2,VIP,Alto,37,False,4,4,4,Champions
309,9147.05,Javier Gómez Díaz,0.4,0.2512,538.0618,0.1,62192.17,2.4154316727306515,0.2622620841581643,2,VIP,Alto,92,False,4,4,4,Champions
310,14960.6,Marta Fernández Martínez,0.3936,0.3519,623.3583,0.0339,141321.34,3.14708568075567,0.0569792728970379,2,VIP,Alto,102,False,3,4,4,Leales
